prediction,actual,correct,prob_up,confidence
0,0,True,0.33438282977329814,0.7999999999999999
0,0,True,0.3806046473235711,0.7
1,1,True,0.7961063702614469,0.7
1,1,True,0.6550324185010431,0.7
1,1,True,0.8010771376651423,0.7
1,1,True,0.817261060012734,0.6
1,1,True,0.7046889262180274,0.7
0,0,True,0.373061959802721,0.7
1,0,False,0.6539787561819724,0.7
1,1,True,0.735406011131809,0.7999999999999999
1,1,True,0.7421833484847925,0.7999999999999999
1,0,False,0.718954690650158,0.7
1,1,True,0.5271971531149746,0.7999999999999999
0,1,False,0.17708708381044375,0.95
0,1,False,0.30682176886617096,0.75
0,0,True,0.4782629402383499,0.7999999999999999
1,0,False,0.7908090475568997,0.7999999999999999
1,1,True,0.6391510862966955,0.7999999999999999
1,0,False,0.8312626651432037,0.7999999999999999
1,0,False,0.8362991264200009,0.7999999999999999
1,0,False,0.7826577261337969,0.7999999999999999
1,1,True,0.595156649616296,0.7999999999999999
1,1,True,0.8145533472470394,0.7999999999999999
0,1,False,0.42589076362068623,0.7999999999999999
0,0,True,0.25678764623902905,0.7999999999999999
0,0,True,0.19653218677236486,0.7999999999999999
0,0,True,0.4411041610984233,0.7999999999999999
1,1,True,0.5480115876524051,0.7999999999999999
1,0,False,0.7641944592145644,0.7999999999999999
0,1,False,0.4427100223181972,0.7999999999999999
0,1,False,0.49724591015685404,0.7999999999999999
0,1,False,0.49510466427985117,0.7999999999999999
0,0,True,0.4988289016500044,0.7999999999999999
1,1,True,0.5606934410085438,0.7999999999999999
0,1,False,0.2967694687977797,0.7999999999999999
1,0,False,0.6931252814199995,0.7999999999999999
1,1,True,0.6920858256453603,0.7999999999999999
1,0,False,0.5930984537592243,0.7999999999999999
1,0,False,0.8883546401238396,0.7999999999999999
1,1,True,0.6650966496363898,0.7999999999999999
1,0,False,0.6476563466137542,0.95
0,0,True,0.3843413094657635,0.95
0,1,False,0.2851323366307385,0.7999999999999999
0,1,False,0.3791014815201707,0.7999999999999999
1,0,False,0.6137881466556355,0.6
0,0,True,0.36808017204662336,0.7999999999999999
0,0,True,0.12629443224019662,0.7999999999999999
0,1,False,0.4528448401736977,0.7999999999999999
0,1,False,0.3675274107151287,0.7
0,1,False,0.40843915203273545,0.7
0,0,True,0.3989280910813676,0.6
0,1,False,0.13097495389600983,0.7
0,0,True,0.2549633109975576,0.7999999999999999
0,1,False,0.28374370843557134,0.7999999999999999
0,0,True,0.17963490184104633,0.7
0,0,True,0.35657822909729564,0.95
1,1,True,0.6989658779378126,0.95
1,0,False,0.6930146330372865,0.95
1,0,False,0.6033308510328654,0.95
1,1,True,0.7843247051277857,0.7999999999999999
1,1,True,0.6316047977407754,0.7999999999999999
1,0,False,0.7238410697769954,0.7999999999999999
1,0,False,0.7307730279225152,0.7999999999999999
