prediction,actual,correct,prob_up,confidence,perfect_condition
1,1,True,0.7075973950238759,0.38819243473090825,0.37661999673797536
0,1,False,0.3395330724256398,0.41389465943945836,0.45373500413548895
0,1,False,0.26200550407427586,0.49739596016105747,0.50657037515089
0,1,False,0.44790228307687585,0.5282566382703899,0.7099971544521649
0,1,False,0.35652487678209355,0.4217292165283512,0.4794916322822962
0,1,False,0.3971719058093799,0.5864240234234491,0.7496102384415386
0,1,False,0.2545356435718938,0.4451382403200759,0.42551375209030307
0,1,False,0.13240793187550023,0.7005615672129248,0.6857233233403215
0,1,False,0.2571226266952261,0.3923114934600213,0.3522643849673672
0,1,False,0.29474463783055693,0.41600135705650443,0.4183544853640552
0,0,True,0.09600736090026019,0.5269981267222348,0.40657506180341557
0,1,False,0.3788555349568885,0.3444568186182249,0.3882430565605115
0,0,True,0.28993541286207264,0.39052315640495044,0.37783486303170577
0,0,True,0.4554087675774602,0.3468991778974887,0.45734919777709254
0,0,True,0.28495623456950353,0.41301779362806657,0.40570219195681245
0,0,True,0.4326292358234434,0.4782990338726878,0.6255379648096484
1,1,True,0.6987221630708982,0.4525548392033993,0.47617363051551487
0,1,False,0.4558472097071497,0.3221375903967437,0.4223513088871908
1,1,True,0.5417317427581725,0.45815843781220167,0.6187419887961403
0,0,True,0.16665068370120042,0.5743659939552445,0.534794863108521
0,1,False,0.12199791963535513,0.583251142227651,0.5092141342983773
0,1,False,0.11153137304165231,0.5841122645169077,0.50147298334557
0,0,True,0.2892277950782525,0.6615778376441431,0.7644493067015639
0,1,False,0.26840930369336785,0.5784763136028893,0.6278884225984429
0,1,False,0.08413171558725248,0.5968296736888887,0.4961552900589146
0,0,True,0.12418503128383226,0.5626485129591884,0.48165647389926824
1,1,True,0.7239190822958289,0.6313062426436598,0.7099354189516607
0,0,True,0.37097010417397525,0.4627530478902032,0.5504787291351263
0,1,False,0.21175977850335762,0.4300964588741671,0.3673604656802595
0,1,False,0.455489217845831,0.3433165360588964,0.4523000953805643
0,1,False,0.25234539267432254,0.580384337337607,0.6168451042031435
0,1,False,0.3275940972911485,0.6506599669101365,0.7817377504068939
0,0,True,0.3336068428208449,0.41786277332316357,0.45432411287952934
1,1,True,0.7076185421161203,0.3867339722485086,0.3745183528269092
0,0,True,0.33440281369066405,0.46136045960455263,0.5171459254556444
1,0,False,0.6000455106851712,0.5485048551518183,0.6978250696295938
0,1,False,0.4986481676747262,0.31637320575847017,0.450803009090437
0,1,False,0.14386301268052412,0.5051691088894561,0.41640988071110085
0,1,False,0.47449413346797287,0.5866538408337686,0.8162147441636463
0,1,False,0.18090188057968434,0.5424221128699019,0.5013760588824465
0,0,True,0.12784535355610452,0.542055218559208,0.45537490098981537
1,0,False,0.6127016128775189,0.5308522889930879,0.6617590303808236
0,1,False,0.3042248013274215,0.5773653179428863,0.6570002839133418
0,0,True,0.42069124901491045,0.308890323890242,0.3732929618559833
0,0,True,0.19613521404674714,0.49734717636017217,0.45004043541174354
1,0,False,0.6618732364656207,0.627277411309401,0.757362099185755
0,0,True,0.43214234956007136,0.3610910149339452,0.45768060667141147
1,1,True,0.5206350213194714,0.488114556905533,0.6796193487340718
0,1,False,0.2860907233683207,0.4640304203401232,0.4795497919444509
1,1,True,0.6545795806862473,0.4099653390344844,0.45316798660390867
0,0,True,0.40817300759360187,0.5397839343322957,0.6924110555549382
0,1,False,0.09752773726826044,0.6942229660822629,0.6467708692045988
0,1,False,0.3622051309726539,0.41131019639121463,0.46947610710686716
0,0,True,0.3301994665210538,0.6685237606253996,0.8094906293400457
0,0,True,0.1962999647357891,0.49344443992146053,0.44460631251847715
0,1,False,0.4016279327312674,0.5495658468825892,0.7007751521733568
0,0,True,0.16857569893798163,0.5375091861382435,0.48379229357290365
0,1,False,0.1367450478038561,0.531518745947449,0.44795110661394666
0,0,True,0.43893768147360657,0.5146261504338024,0.682841084739952
0,1,False,0.2674306440333544,0.3699033908546996,0.32908825324958896
1,0,False,0.8407095929808827,0.6315570943306327,0.6101876264887187
0,1,False,0.42671326211597344,0.4660319399749002,0.6029427103492633
0,1,False,0.13519356488823084,0.5116384432566292,0.4182208316993825
0,0,True,0.17285322889296725,0.5449432508253857,0.4980788402302373
0,0,True,0.12090104598234298,0.5586601499509973,0.4731439679148617
1,0,False,0.6186455680945707,0.37209139254068807,0.42986293097706524
0,0,True,0.39476466404022903,0.42132318554575815,0.5116885485284223
0,0,True,0.4747928328288704,0.5654708074732023,0.7862092959578922
1,0,False,0.6981735035367148,0.46143034326178867,0.4893232016282283
1,0,False,0.7027328531222273,0.515656982558569,0.562881815264618
1,1,True,0.5215463297984174,0.34964567166826904,0.48102553398459796
0,1,False,0.48678139956950817,0.4123157569024647,0.5776922809202423
0,0,True,0.30394616144718384,0.516246378460946,0.5694486790417949
0,1,False,0.4714308365564957,0.3062221739200082,0.4129723940770081
0,1,False,0.4852600334322221,0.41006154785207505,0.5731679541591548
0,0,True,0.30289523385990397,0.4213848539402736,0.4330314203660228
